"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Day"
2008,10,24,5,1619,1410,1743,1524,"EV",5058,"N970EV",144,134,107,139,129,"ATL","DSM",743,4,33,0,"",0,16,0,29,0,94,124013489,"Friday"
2008,10,24,5,1143,1105,1320,1250,"MQ",3611,"N501MQ",97,105,84,30,38,"DFW","DSM",624,4,9,0,"",0,30,0,0,0,0,124057910,"Friday"
2008,10,24,5,1351,1320,1535,1515,"MQ",3612,"N501MQ",104,115,86,20,31,"DSM","DFW",624,9,9,0,"",0,1,0,0,0,19,124057937,"Friday"
2008,10,24,5,1901,1905,2045,2045,"MQ",3673,"N514MQ",104,100,84,0,-4,"DFW","DSM",624,6,14,0,"",0,NA,NA,NA,NA,NA,124059371,"Friday"
2008,10,24,5,807,635,1002,830,"MQ",3674,"N501MQ",115,115,88,92,92,"DSM","DFW",624,10,17,0,"",0,92,0,0,0,0,124059402,"Friday"
2008,10,24,5,1341,1345,1524,1530,"MQ",3677,"N507MQ",103,105,84,-6,-4,"DFW","DSM",624,5,14,0,"",0,NA,NA,NA,NA,NA,124059495,"Friday"
2008,10,24,5,1555,1600,1737,1755,"MQ",3678,"N507MQ",102,115,86,-18,-5,"DSM","DFW",624,7,9,0,"",0,NA,NA,NA,NA,NA,124059526,"Friday"
2008,10,24,5,1012,1005,1152,1200,"MQ",3706,"N502MQ",100,115,86,-8,7,"DSM","DFW",624,3,11,0,"",0,NA,NA,NA,NA,NA,124060215,"Friday"
2008,10,24,5,756,750,936,935,"MQ",3711,"N502MQ",100,105,84,1,6,"DFW","DSM",624,2,14,0,"",0,NA,NA,NA,NA,NA,124060370,"Friday"
2008,10,24,5,1804,1815,1954,2010,"MQ",3722,"N826MQ",110,115,92,-16,-11,"DSM","DFW",624,10,8,0,"",0,NA,NA,NA,NA,NA,124060708,"Friday"
2008,10,24,5,1547,1555,1733,1745,"MQ",3723,"N826MQ",106,110,92,-12,-8,"DFW","DSM",624,5,9,0,"",0,NA,NA,NA,NA,NA,124060735,"Friday"
2008,10,24,5,1155,1155,1341,1355,"MQ",3840,"N909MQ",106,120,88,-14,0,"DSM","DFW",624,9,9,0,"",0,NA,NA,NA,NA,NA,124063320,"Friday"
2008,10,24,5,938,940,1127,1130,"MQ",3841,"N909MQ",109,110,89,-3,-2,"DFW","DSM",624,4,16,0,"",0,NA,NA,NA,NA,NA,124063351,"Friday"
2008,10,24,5,2143,2145,2249,2255,"MQ",4175,"N632MQ",66,70,48,-6,-2,"ORD","DSM",299,4,14,0,"",0,NA,NA,NA,NA,NA,124071142,"Friday"
2008,10,24,5,945,945,1051,1055,"MQ",4199,"N657MQ",66,70,48,-4,0,"ORD","DSM",299,3,15,0,"",0,NA,NA,NA,NA,NA,124071653,"Friday"
2008,10,24,5,923,925,1030,1035,"MQ",4227,"N635MQ",67,70,52,-5,-2,"DSM","ORD",299,6,9,0,"",0,NA,NA,NA,NA,NA,124072370,"Friday"
2008,10,24,5,1240,1245,1349,1355,"MQ",4235,"N669MQ",69,70,47,-6,-5,"ORD","DSM",299,7,15,0,"",0,NA,NA,NA,NA,NA,124072609,"Friday"
2008,10,24,5,1115,1120,1222,1235,"MQ",4243,"N657MQ",67,75,52,-13,-5,"DSM","ORD",299,8,7,0,"",0,NA,NA,NA,NA,NA,124072826,"Friday"
2008,10,24,5,1415,1420,1526,1535,"MQ",4244,"N669MQ",71,75,57,-9,-5,"DSM","ORD",299,4,10,0,"",0,NA,NA,NA,NA,NA,124072857,"Friday"
2008,10,24,5,1601,1605,1711,1715,"MQ",4331,"N509MQ",70,70,44,-4,-4,"ORD","DSM",299,4,22,0,"",0,NA,NA,NA,NA,NA,124075157,"Friday"
2008,10,24,5,1740,1745,1907,1900,"MQ",4333,"N509MQ",87,75,77,7,-5,"DSM","ORD",299,4,6,0,"",0,NA,NA,NA,NA,NA,124075219,"Friday"
2008,10,24,5,654,655,803,810,"MQ",4409,"N643MQ",69,75,51,-7,-1,"DSM","ORD",299,6,12,0,"",0,NA,NA,NA,NA,NA,124077100,"Friday"
2008,10,24,5,750,750,857,900,"MQ",4489,"N635MQ",67,70,51,-3,0,"ORD","DSM",299,3,13,0,"",0,NA,NA,NA,NA,NA,124078517,"Friday"
2008,10,24,5,1727,1730,1837,1845,"MQ",4501,"N693MQ",70,75,49,-8,-3,"ORD","DSM",299,4,17,0,"",0,NA,NA,NA,NA,NA,124078793,"Friday"
2008,10,24,5,1905,1910,2030,2030,"MQ",4514,"N693MQ",85,80,65,0,-5,"DSM","ORD",299,5,15,0,"",0,NA,NA,NA,NA,NA,124078998,"Friday"
2008,10,24,5,554,600,958,940,"MQ",4821,"N715MQ",184,160,160,18,-6,"DSM","LGA",1031,6,18,0,"",0,0,0,18,0,0,124083695,"Friday"
2008,10,24,5,1759,1805,1946,2020,"MQ",4822,"N721MQ",167,195,148,-34,-6,"LGA","DSM",1031,2,17,0,"",0,NA,NA,NA,NA,NA,124083722,"Friday"
2008,10,24,5,1157,1140,1403,1350,"9E",2850,"89429E",186,190,146,13,17,"LGA","DSM",1031,4,36,0,"",0,NA,NA,NA,NA,NA,124112986,"Friday"
2008,10,24,5,1500,1505,1843,1855,"9E",2851,"85159E",163,170,140,-12,-5,"DSM","LGA",1031,16,7,0,"",0,NA,NA,NA,NA,NA,124113017,"Friday"
2008,10,24,5,1441,1445,1547,1558,"9E",2862,"89429E",66,73,40,-11,-4,"DSM","MSP",232,14,12,0,"",0,NA,NA,NA,NA,NA,124113137,"Friday"
2008,10,24,5,1306,1305,1426,1420,"9E",2864,"85159E",80,75,48,6,1,"MSP","DSM",232,8,24,0,"",0,NA,NA,NA,NA,NA,124113222,"Friday"
2008,10,24,5,1601,1605,1706,1715,"9E",2892,"86989E",65,70,38,-9,-4,"DSM","MSP",232,19,8,0,"",0,NA,NA,NA,NA,NA,124113811,"Friday"
2008,10,24,5,1202,1204,1244,1255,"9E",2966,"85329E",102,111,78,-11,-2,"DTW","DSM",534,5,19,0,"",0,NA,NA,NA,NA,NA,124115945,"Friday"
2008,10,24,5,648,650,1019,1015,"9E",2998,"89219E",151,145,126,4,-2,"DSM","DCA",897,10,15,0,"",0,NA,NA,NA,NA,NA,124116777,"Friday"
2008,10,24,5,1636,1640,1806,1825,"9E",2999,"89219E",150,165,131,-19,-4,"DCA","DSM",897,3,16,0,"",0,NA,NA,NA,NA,NA,124116808,"Friday"
2008,10,24,5,1316,1325,1619,1617,"9E",3762,"85329E",123,112,97,2,-9,"DSM","DTW",534,8,18,0,"",0,NA,NA,NA,NA,NA,124118406,"Friday"
2008,10,24,5,1000,1005,1250,1255,"9E",3764,"88479E",110,110,93,-5,-5,"DSM","DTW",534,9,8,0,"",0,NA,NA,NA,NA,NA,124118434,"Friday"
2008,10,24,5,841,845,921,935,"9E",3765,"88479E",100,110,78,-14,-4,"DTW","DSM",534,4,18,0,"",0,NA,NA,NA,NA,NA,124118492,"Friday"
2008,10,24,5,1517,1515,1626,1630,"9E",4712,"80219E",69,75,43,-4,2,"MSP","DSM",232,9,17,0,"",0,NA,NA,NA,NA,NA,124119556,"Friday"
2008,10,24,5,1850,1855,1950,2005,"9E",4771,"89219E",60,70,40,-15,-5,"DSM","MSP",232,13,7,0,"",0,NA,NA,NA,NA,NA,124120775,"Friday"
2008,10,24,5,2232,2235,2330,2345,"9E",4772,"85339E",58,70,36,-15,-3,"MSP","DSM",232,6,16,0,"",0,NA,NA,NA,NA,NA,124120806,"Friday"
2008,10,24,5,1700,1710,1817,1850,"9E",5733,"80219E",77,100,64,-33,-10,"DSM","MEM",490,5,8,0,"",0,NA,NA,NA,NA,NA,124124541,"Friday"
2008,10,24,5,1117,1105,1258,1240,"9E",5737,"86659E",101,95,81,18,12,"DSM","MEM",490,11,9,0,"",0,0,0,6,0,12,124124727,"Friday"
2008,10,24,5,909,850,1056,1030,"9E",5752,"86659E",107,100,78,26,19,"MEM","DSM",490,2,27,0,"",0,0,0,7,0,19,124125025,"Friday"
2008,10,24,5,1357,1355,1528,1530,"9E",5792,"86989E",91,95,75,-2,2,"MEM","DSM",490,7,9,0,"",0,NA,NA,NA,NA,NA,124126760,"Friday"
2008,10,25,6,2000,1915,2207,2122,"XE",2568,"N15983",127,127,115,45,45,"IAH","DSM",802,4,8,0,"",0,45,0,0,0,0,123792515,"Saturday"
2008,10,25,6,648,650,906,905,"XE",2584,"N14116",138,135,107,1,-2,"DSM","IAH",802,22,9,0,"",0,NA,NA,NA,NA,NA,123792523,"Saturday"
2008,10,25,6,805,812,858,921,"YV",2748,"N7264V",173,189,152,-23,-7,"DSM","PHX",1149,11,10,0,"",0,NA,NA,NA,NA,NA,123827592,"Saturday"
2008,10,25,6,900,904,1400,1356,"YV",2816,"N17231",180,172,150,4,-4,"PHX","DSM",1149,5,25,0,"",0,NA,NA,NA,NA,NA,123827881,"Saturday"
2008,10,25,6,907,915,1018,1025,"OO",2559,"N498CA",71,70,51,-7,-8,"MKE","DSM",311,5,15,0,"",0,NA,NA,NA,NA,NA,123846437,"Saturday"
2008,10,25,6,1051,1100,1152,1205,"OO",2752,"N498CA",61,65,52,-13,-9,"DSM","MKE",311,3,6,0,"",0,NA,NA,NA,NA,NA,123847597,"Saturday"
2008,10,25,6,1350,1350,1500,1500,"OO",2755,"N479CA",70,70,54,0,0,"MKE","DSM",311,6,10,0,"",0,NA,NA,NA,NA,NA,123847661,"Saturday"
2008,10,25,6,553,555,707,700,"OO",2878,"N496CA",74,65,58,7,-2,"DSM","MKE",311,4,12,0,"",0,NA,NA,NA,NA,NA,123848650,"Saturday"
2008,10,25,6,1105,1106,1339,1338,"OO",5905,"N703SK",94,92,77,1,-1,"DEN","DSM",589,5,12,0,"",0,NA,NA,NA,NA,NA,123872026,"Saturday"
2008,10,25,6,1425,1426,1514,1515,"OO",5905,"N703SK",109,109,89,-1,-1,"DSM","DEN",589,8,12,0,"",0,NA,NA,NA,NA,NA,123872052,"Saturday"
2008,10,25,6,1643,1627,1753,1739,"OO",6344,"N936SW",70,72,49,14,16,"DSM","ORD",299,7,14,0,"",0,NA,NA,NA,NA,NA,123879119,"Saturday"
2008,10,25,6,1501,1448,1613,1601,"OO",6344,"N936SW",72,73,50,12,13,"ORD","DSM",299,10,12,0,"",0,NA,NA,NA,NA,NA,123879124,"Saturday"
2008,10,25,6,1654,1655,1815,1808,"OO",6385,"N935SW",81,73,50,7,-1,"ORD","DSM",299,6,25,0,"",0,NA,NA,NA,NA,NA,123879894,"Saturday"
2008,10,25,6,1707,1604,1935,1836,"OO",6530,"N710SK",88,92,70,59,63,"DEN","DSM",589,4,14,0,"",0,0,0,0,0,59,123883545,"Saturday"
2008,10,25,6,1436,1349,1548,1501,"OO",6603,"N778SK",72,72,54,47,47,"DSM","ORD",299,7,11,0,"",0,0,0,0,0,47,123885362,"Saturday"
2008,10,25,6,1307,1207,1413,1315,"OO",6627,"N778SK",66,68,48,58,60,"ORD","DSM",299,8,10,0,"",0,0,58,0,0,0,123885944,"Saturday"
2008,10,25,6,1207,1204,1308,1256,"UA",227,"N337UA",121,112,90,12,3,"DSM","DEN",589,12,19,0,"",0,NA,NA,NA,NA,NA,123896743,"Saturday"
2008,10,25,6,815,819,908,911,"UA",237,"N383UA",113,112,90,-3,-4,"DSM","DEN",589,8,15,0,"",0,NA,NA,NA,NA,NA,123896980,"Saturday"
2008,10,25,6,955,948,1111,1114,"UA",249,"N337UA",76,86,47,-3,7,"ORD","DSM",299,7,22,0,"",0,NA,NA,NA,NA,NA,123897327,"Saturday"
2008,10,25,6,821,827,926,943,"UA",399,"N936UA",65,76,50,-17,-6,"ORD","DSM",299,4,11,0,"",0,NA,NA,NA,NA,NA,123901887,"Saturday"
2008,10,25,6,1003,1016,1116,1130,"UA",460,"N936UA",73,74,56,-14,-13,"DSM","ORD",299,3,14,0,"",0,NA,NA,NA,NA,NA,123903839,"Saturday"
2008,10,25,6,648,653,800,807,"UA",494,"N928UA",72,74,59,-7,-5,"DSM","ORD",299,2,11,0,"",0,NA,NA,NA,NA,NA,123904830,"Saturday"
2008,10,25,6,652,659,732,749,"UA",809,"N580UA",100,110,82,-17,-7,"DSM","DEN",589,5,13,0,"",0,NA,NA,NA,NA,NA,123913534,"Saturday"
2008,10,25,6,1235,1239,1512,1515,"UA",1178,"N350UA",97,96,78,-3,-4,"DEN","DSM",589,7,12,0,"",0,NA,NA,NA,NA,NA,123918621,"Saturday"
2008,10,25,6,2004,2014,2118,2131,"UA",1243,"N385UA",74,77,54,-13,-10,"ORD","DSM",299,4,16,0,"",0,NA,NA,NA,NA,NA,123920280,"Saturday"
2008,10,25,6,1209,1155,1528,1457,"EV",5155,"N923EV",139,122,118,31,14,"DSM","ATL",743,5,16,0,"",0,13,0,17,0,1,123995538,"Saturday"
2008,10,25,6,1009,1010,1146,1128,"EV",5166,"N923EV",157,138,109,18,-1,"ATL","DSM",743,4,44,0,"",0,0,0,18,0,0,123995798,"Saturday"
2008,10,25,6,900,900,1123,1144,"EV",5275,"N680BR",83,104,71,-21,0,"DSM","CVG",505,3,9,0,"",0,NA,NA,NA,NA,NA,123999045,"Saturday"
2008,10,25,6,546,545,929,859,"EV",5406,"N870AS",163,134,110,30,1,"DSM","ATL",743,22,31,0,"",0,1,0,29,0,0,124002699,"Saturday"
2008,10,25,6,1940,1943,2054,2101,"EV",5532,"N978EV",134,138,110,-7,-3,"ATL","DSM",743,6,18,0,"",0,NA,NA,NA,NA,NA,124006434,"Saturday"
2008,10,25,6,1651,1655,1729,1740,"EV",5018,"N686BR",98,105,81,-11,-4,"CVG","DSM",505,5,12,0,"",0,NA,NA,NA,NA,NA,124012052,"Saturday"
2008,10,25,6,1852,1855,2039,2035,"MQ",3673,"N504MQ",107,100,91,4,-3,"DFW","DSM",624,5,11,0,"",0,NA,NA,NA,NA,NA,124059372,"Saturday"
2008,10,25,6,630,635,823,830,"MQ",3674,"N514MQ",113,115,82,-7,-5,"DSM","DFW",624,24,7,0,"",0,NA,NA,NA,NA,NA,124059403,"Saturday"
2008,10,25,6,1343,1345,1545,1530,"MQ",3677,"N524MQ",122,105,99,15,-2,"DFW","DSM",624,6,17,0,"",0,0,0,15,0,0,124059496,"Saturday"
2008,10,25,6,1609,1600,1750,1755,"MQ",3678,"N524MQ",101,115,81,-5,9,"DSM","DFW",624,11,9,0,"",0,NA,NA,NA,NA,NA,124059527,"Saturday"
2008,10,25,6,1008,1005,1147,1200,"MQ",3706,"N522MQ",99,115,79,-13,3,"DSM","DFW",624,9,11,0,"",0,NA,NA,NA,NA,NA,124060216,"Saturday"
2008,10,25,6,747,750,942,935,"MQ",3711,"N522MQ",115,105,92,7,-3,"DFW","DSM",624,5,18,0,"",0,NA,NA,NA,NA,NA,124060371,"Saturday"
2008,10,25,6,1158,1155,1344,1355,"MQ",3840,"N687MQ",106,120,84,-11,3,"DSM","DFW",624,15,7,0,"",0,NA,NA,NA,NA,NA,124063321,"Saturday"
2008,10,25,6,936,940,1134,1130,"MQ",3841,"N687MQ",118,110,103,4,-4,"DFW","DSM",624,3,12,0,"",0,NA,NA,NA,NA,NA,124063352,"Saturday"
2008,10,25,6,2140,2145,2252,2255,"MQ",4175,"N631MQ",72,70,56,-3,-5,"ORD","DSM",299,5,11,0,"",0,NA,NA,NA,NA,NA,124071143,"Saturday"
2008,10,25,6,940,945,1045,1055,"MQ",4199,"N670MQ",65,70,48,-10,-5,"ORD","DSM",299,4,13,0,"",0,NA,NA,NA,NA,NA,124071654,"Saturday"
2008,10,25,6,1244,1245,1356,1355,"MQ",4235,"N718MQ",72,70,48,1,-1,"ORD","DSM",299,7,17,0,"",0,NA,NA,NA,NA,NA,124072610,"Saturday"
2008,10,25,6,1111,1120,1220,1235,"MQ",4243,"N670MQ",69,75,55,-15,-9,"DSM","ORD",299,5,9,0,"",0,NA,NA,NA,NA,NA,124072827,"Saturday"
2008,10,25,6,1419,1420,1529,1535,"MQ",4244,"N718MQ",70,75,49,-6,-1,"DSM","ORD",299,7,14,0,"",0,NA,NA,NA,NA,NA,124072858,"Saturday"
2008,10,25,6,1602,1605,1712,1715,"MQ",4331,"N523MQ",70,70,50,-3,-3,"ORD","DSM",299,9,11,0,"",0,NA,NA,NA,NA,NA,124075158,"Saturday"
2008,10,25,6,1741,1745,1847,1900,"MQ",4333,"N523MQ",66,75,53,-13,-4,"DSM","ORD",299,7,6,0,"",0,NA,NA,NA,NA,NA,124075220,"Saturday"
2008,10,25,6,654,655,810,810,"MQ",4409,"N632MQ",76,75,60,0,-1,"DSM","ORD",299,6,10,0,"",0,NA,NA,NA,NA,NA,124077101,"Saturday"
2008,10,25,6,739,745,1115,1130,"MQ",4821,"N721MQ",156,165,139,-15,-6,"DSM","LGA",1031,5,12,0,"",0,NA,NA,NA,NA,NA,124083696,"Saturday"
2008,10,25,6,1130,1140,1330,1350,"9E",2850,"85879E",180,190,155,-20,-10,"LGA","DSM",1031,7,18,0,"",0,NA,NA,NA,NA,NA,124112987,"Saturday"
2008,10,25,6,1500,1505,2348,1855,"9E",2851,"85879E",NA,170,NA,NA,-5,"DSM","LGA",1031,8,11,0,"",1,NA,NA,NA,NA,NA,124113018,"Saturday"
2008,10,25,6,1600,1605,1704,1715,"9E",2892,"86119E",64,70,41,-11,-5,"DSM","MSP",232,13,10,0,"",0,NA,NA,NA,NA,NA,124113812,"Saturday"
2008,10,25,6,1200,1204,1245,1255,"9E",2966,"88369E",105,111,81,-10,-4,"DTW","DSM",534,6,18,0,"",0,NA,NA,NA,NA,NA,124115946,"Saturday"
2008,10,25,6,648,650,1005,1015,"9E",2998,"85339E",137,145,117,-10,-2,"DSM","DCA",897,6,14,0,"",0,NA,NA,NA,NA,NA,124116778,"Saturday"
2008,10,25,6,1638,1640,1814,1825,"9E",2999,"85339E",156,165,132,-11,-2,"DCA","DSM",897,7,17,0,"",0,NA,NA,NA,NA,NA,124116809,"Saturday"
2008,10,25,6,1320,1325,1556,1617,"9E",3762,"88369E",96,112,77,-21,-5,"DSM","DTW",534,11,8,0,"",0,NA,NA,NA,NA,NA,124118407,"Saturday"
2008,10,25,6,1515,1515,1629,1630,"9E",4712,"87479E",74,75,37,-1,0,"MSP","DSM",232,10,27,0,"",0,NA,NA,NA,NA,NA,124119557,"Saturday"
2008,10,25,6,1845,1855,1938,2005,"9E",4771,"85339E",53,70,39,-27,-10,"DSM","MSP",232,8,6,0,"",0,NA,NA,NA,NA,NA,124120776,"Saturday"
2008,10,25,6,2230,2235,2327,2345,"9E",4772,"83909E",57,70,41,-18,-5,"MSP","DSM",232,6,10,0,"",0,NA,NA,NA,NA,NA,124120807,"Saturday"
2008,10,25,6,1702,1710,1830,1850,"9E",5733,"87479E",88,100,69,-20,-8,"DSM","MEM",490,7,12,0,"",0,NA,NA,NA,NA,NA,124124542,"Saturday"
2008,10,25,6,1058,1105,1219,1240,"9E",5737,"80279E",81,95,66,-21,-7,"DSM","MEM",490,8,7,0,"",0,NA,NA,NA,NA,NA,124124728,"Saturday"
2008,10,25,6,844,850,1019,1030,"9E",5752,"80279E",95,100,73,-11,-6,"MEM","DSM",490,3,19,0,"",0,NA,NA,NA,NA,NA,124125026,"Saturday"
2008,10,25,6,1354,1355,1531,1530,"9E",5792,"86119E",97,95,75,1,-1,"MEM","DSM",490,8,14,0,"",0,NA,NA,NA,NA,NA,124126761,"Saturday"
2008,10,26,7,1307,1300,1521,1513,"XE",2479,"N21154",134,133,115,8,7,"IAH","DSM",802,6,13,0,"",0,NA,NA,NA,NA,NA,123791779,"Sunday"
2008,10,26,7,1910,1915,2132,2127,"XE",2568,"N15983",142,132,117,5,-5,"IAH","DSM",802,6,19,0,"",0,NA,NA,NA,NA,NA,123791837,"Sunday"
2008,10,26,7,649,650,912,905,"XE",2584,"N15983",143,135,120,7,-1,"DSM","IAH",802,13,10,0,"",0,NA,NA,NA,NA,NA,123791849,"Sunday"
2008,10,26,7,1554,1600,1819,1820,"XE",2671,"N21154",145,140,123,-1,-6,"DSM","IAH",802,15,7,0,"",0,NA,NA,NA,NA,NA,123791910,"Sunday"
2008,10,26,7,808,812,918,921,"YV",2748,"N17231",190,189,175,-3,-4,"DSM","PHX",1149,5,10,0,"",0,NA,NA,NA,NA,NA,123828165,"Sunday"
2008,10,26,7,1447,1450,1545,1550,"YV",2990,"N938LR",178,180,161,-5,-3,"DSM","PHX",1149,9,8,0,"",0,NA,NA,NA,NA,NA,123828166,"Sunday"
2008,10,26,7,920,904,1350,1356,"YV",2816,"N938LR",150,172,127,-6,16,"PHX","DSM",1149,5,18,0,"",0,NA,NA,NA,NA,NA,123828505,"Sunday"
2008,10,26,7,1845,1845,2342,2336,"YV",2818,"N77260",177,171,151,6,0,"PHX","DSM",1149,7,19,0,"",0,NA,NA,NA,NA,NA,123828506,"Sunday"
2008,10,26,7,910,915,1002,1003,"OH",6583,"N927CA",112,108,95,-1,-5,"CVG","DSM",505,4,13,0,"",0,NA,NA,NA,NA,NA,123843777,"Sunday"
2008,10,26,7,1130,1135,1402,1413,"OH",6610,"N927CA",92,98,75,-11,-5,"DSM","CVG",505,4,13,0,"",0,NA,NA,NA,NA,NA,123843798,"Sunday"
2008,10,26,7,1058,1100,1201,1205,"OO",2752,"N479CA",63,65,45,-4,-2,"DSM","MKE",311,5,13,0,"",0,NA,NA,NA,NA,NA,123847598,"Sunday"
2008,10,26,7,1417,1420,1525,1530,"OO",2753,"N506CA",68,70,54,-5,-3,"MKE","DSM",311,4,10,0,"",0,NA,NA,NA,NA,NA,123847633,"Sunday"
2008,10,26,7,1610,1620,1719,1725,"OO",2814,"N506CA",69,65,51,-6,-10,"DSM","MKE",311,4,14,0,"",0,NA,NA,NA,NA,NA,123848066,"Sunday"
2008,10,26,7,2204,2200,2310,2310,"OO",2815,"N496CA",66,70,50,0,4,"MKE","DSM",311,6,10,0,"",0,NA,NA,NA,NA,NA,123848129,"Sunday"
2008,10,26,7,1121,1107,1348,1339,"OO",5905,"N774SK",87,92,68,9,14,"DEN","DSM",589,4,15,0,"",0,NA,NA,NA,NA,NA,123872025,"Sunday"
2008,10,26,7,1413,1411,1513,1500,"OO",5905,"N774SK",120,109,104,13,2,"DSM","DEN",589,7,9,0,"",0,NA,NA,NA,NA,NA,123872046,"Sunday"
2008,10,26,7,1002,1007,1105,1119,"OO",5925,"N910SW",63,72,47,-14,-5,"DSM","ORD",299,7,9,0,"",0,NA,NA,NA,NA,NA,123872636,"Sunday"
2008,10,26,7,824,829,941,941,"OO",5925,"N910SW",77,72,56,0,-5,"ORD","DSM",299,7,14,0,"",0,NA,NA,NA,NA,NA,123872641,"Sunday"
2008,10,26,7,550,600,659,712,"OO",6533,"N935SW",69,72,49,-13,-10,"DSM","ORD",299,7,13,0,"",0,NA,NA,NA,NA,NA,123883598,"Sunday"
2008,10,26,7,744,749,838,901,"OO",6577,"N710SK",54,72,43,-23,-5,"DSM","ORD",299,4,7,0,"",0,NA,NA,NA,NA,NA,123884695,"Sunday"
2008,10,26,7,2009,2010,2246,2246,"UA",230,"N372UA",97,96,79,0,-1,"DEN","DSM",589,5,13,0,"",0,NA,NA,NA,NA,NA,123896805,"Sunday"
2008,10,26,7,815,823,914,915,"UA",237,"N385UA",119,112,103,-1,-8,"DSM","DEN",589,8,8,0,"",0,NA,NA,NA,NA,NA,123896981,"Sunday"
2008,10,26,7,1212,1159,1329,1311,"UA",439,"N937UA",77,72,57,18,13,"ORD","DSM",299,4,16,0,"",0,13,0,5,0,0,123903186,"Sunday"
2008,10,26,7,1716,1545,1828,1659,"UA",514,"N339UA",72,74,54,89,91,"DSM","ORD",299,2,16,0,"",0,0,0,89,0,0,123905390,"Sunday"
2008,10,26,7,1944,1900,2049,2017,"UA",519,"N501UA",65,77,49,32,44,"ORD","DSM",299,5,11,0,"",0,0,0,0,0,32,123905481,"Sunday"
2008,10,26,7,1354,1350,1506,1504,"UA",662,"N937UA",72,74,61,2,4,"DSM","ORD",299,2,9,0,"",0,NA,NA,NA,NA,NA,123909927,"Sunday"
2008,10,26,7,632,637,733,729,"UA",809,"N350UA",121,112,106,4,-5,"DSM","DEN",589,7,8,0,"",0,NA,NA,NA,NA,NA,123913535,"Sunday"
2008,10,26,7,1530,1536,1800,1812,"UA",814,"N372UA",90,96,75,-12,-6,"DEN","DSM",589,4,11,0,"",0,NA,NA,NA,NA,NA,123913592,"Sunday"
2008,10,26,7,1848,1848,1938,1940,"UA",815,"N372UA",110,112,91,-2,0,"DSM","DEN",589,8,11,0,"",0,NA,NA,NA,NA,NA,123913675,"Sunday"
2008,10,26,7,1226,1228,1452,1504,"UA",1178,"N339UA",86,96,71,-12,-2,"DEN","DSM",589,4,11,0,"",0,NA,NA,NA,NA,NA,123918622,"Sunday"
2008,10,26,7,2120,2012,2230,2129,"UA",1243,"N374UA",70,77,51,61,68,"ORD","DSM",299,6,13,0,"",0,0,0,0,0,61,123920281,"Sunday"
2008,10,26,7,1305,1310,1350,1357,"EV",5140,"N880AS",105,107,89,-7,-5,"CVG","DSM",505,3,13,0,"",0,NA,NA,NA,NA,NA,123995059,"Sunday"
2008,10,26,7,1223,1155,1516,1457,"EV",5155,"N936EV",113,122,98,19,28,"DSM","ATL",743,8,7,0,"",0,0,0,0,0,19,123995551,"Sunday"
2008,10,26,7,1008,1010,1150,1128,"EV",5166,"N936EV",162,138,119,22,-2,"ATL","DSM",743,4,39,0,"",0,0,0,22,0,0,123995795,"Sunday"
2008,10,26,7,1607,1605,1845,1843,"EV",5231,"N904EV",98,98,76,2,2,"DSM","CVG",505,3,19,0,"",0,NA,NA,NA,NA,NA,123997880,"Sunday"
2008,10,26,7,655,705,918,944,"EV",5275,"N686BR",83,99,64,-26,-10,"DSM","CVG",505,9,10,0,"",0,NA,NA,NA,NA,NA,123999044,"Sunday"
2008,10,26,7,535,545,838,859,"EV",5406,"N978EV",123,134,91,-21,-10,"DSM","ATL",743,18,14,0,"",0,NA,NA,NA,NA,NA,124002694,"Sunday"
2008,10,26,7,1425,1430,1712,1741,"EV",5416,"N880AS",107,131,93,-29,-5,"DSM","ATL",743,7,7,0,"",0,NA,NA,NA,NA,NA,124002916,"Sunday"
2008,10,26,7,1941,1943,2101,2101,"EV",5532,"N927EV",140,138,120,0,-2,"ATL","DSM",743,4,16,0,"",0,NA,NA,NA,NA,NA,124006445,"Sunday"
2008,10,26,7,2044,2050,2114,2134,"EV",5018,"N848AS",90,104,81,-20,-6,"CVG","DSM",505,2,7,0,"",0,NA,NA,NA,NA,NA,124012067,"Sunday"
2008,10,26,7,1407,1410,1533,1524,"EV",5058,"N904EV",146,134,118,9,-3,"ATL","DSM",743,5,23,0,"",0,NA,NA,NA,NA,NA,124013469,"Sunday"
2008,10,26,7,1105,1105,1246,1250,"MQ",3611,"N520MQ",101,105,83,-4,0,"DFW","DSM",624,4,14,0,"",0,NA,NA,NA,NA,NA,124057911,"Sunday"
2008,10,26,7,1356,1320,1548,1515,"MQ",3612,"N520MQ",112,115,92,33,36,"DSM","DFW",624,14,6,0,"",0,33,0,0,0,0,124057938,"Sunday"
2008,10,26,7,1909,1905,2058,2045,"MQ",3673,"N520MQ",109,100,84,13,4,"DFW","DSM",624,5,20,0,"",0,NA,NA,NA,NA,NA,124059373,"Sunday"
2008,10,26,7,649,635,841,830,"MQ",3674,"N504MQ",112,115,92,11,14,"DSM","DFW",624,12,8,0,"",0,NA,NA,NA,NA,NA,124059404,"Sunday"
